Gene	Num
PTGDR	3
CLDN16	3
HTR3E	3
SGPP1	3
ABLIM1	3
PPP5C	3
CLUL1	3
RALGDS	3
CAMTA2	3
GPR42	3
ZNF28	3
REN	3
CARM1	3
SEMA3G	3
OR6C6	3
SLC47A2	3
B2M	3
TOP2B	3
EIF4G2	3
ANO9	3
NR4A1	3
SLC9A9	3
NUP93	3
TXLNA	3
CCR1	3
PBX1	3
TLCD4	3
ALG14	3
METTL21C	3
AL592490.1	3
CTSF	3
TAPT1	3
CYSLTR2	3
FGFRL1	3
PRICKLE4	3
H2AC13	3
EPS8L3	3
LGALSL	3
NPBWR1	3
HM13	3
ACTBL2	3
PPP2R1A	3
PHF21A	3
PDHX	3
RGL2	3
LIPA	3
ADPGK	3
KIAA2013	3
SQOR	3
INTS5	3
ST6GALNAC2	3
C17orf75	3
RBM11	3
VIM	3
FMNL1	3
KLHL5	3
BUB1	3
MEX3C	3
PGA5	3
BCLAF3	3
SLC16A5	3
BDKRB2	3
KBTBD2	3
LMNA	3
ZFYVE27	3
YIPF7	3
CNPY2	3
SYTL5	3
RYBP	3
KIAA0895	3
RASL11B	3
TERF2IP	3
RAB11A	3
TRBV29-1	3
C6orf62	3
CYTH3	3
GALNT3	3
SLC7A11	3
PEX19	3
KLHL25	3
IGF2BP3	3
TMEM192	3
SUPT7L	3
ESX1	3
PRKCI	3
BCR	3
ZBTB14	3
TMEM181	3
SLC25A31	3
PRKCD	3
IQCF1	3
FBXL6	3
POP5	3
PSMD3	3
GABPB1	3
POLG2	3
ZNF507	3
GRPEL2	3
ILDR2	3
OR4K15	3
ALAS1	3
SEC63	3
TESK2	3
REPS1	3
FCGR2A	3
ATRIP	3
KDM1B	3
RPUSD3	3
PLAA	3
PUS1	3
DCP1A	3
IGSF11	3
CTIF	3
CASD1	3
UNC93A	3
ALOX12B	3
GTF2IRD2B	3
OR2M5	3
CPSF2	3
ASF1A	3
SMARCAD1	3
ASPRV1	3
NEK6	3
IGF2BP1	3
SLC30A3	3
CST1	3
MED15	3
MALT1	3
FOXRED1	3
SPRY2	3
NKD1	3
STK40	3
RUBCNL	3
DCUN1D4	3
COL21A1	3
MYORG	3
NAXD	3
HEXA	3
TRIP6	3
SERPINA11	3
FANCF	3
BEND7	3
CPB1	3
ICE2	3
N4BP3	3
CEP85L	3
LMOD3	3
CDCA8	3
IRF5	3
SLIT1	3
MS4A2	3
TRIM56	3
L3MBTL1	3
USE1	3
VSIG10	3
OSBP2	3
NOX3	3
ENKUR	3
RABGEF1	3
CNN1	3
C9orf72	3
H3C8	3
MSL2	3
CDC45	3
VPS53	3
FAM20B	3
STEAP2	3
C1orf141	3
IDS	3
CD99	3
CAMKK2	3
HOXA5	3
OR4K2	3
GPI	3
HNRNPL	3
H1-6	3
CBX4	3
FANCG	3
TRMT13	3
SHLD2	3
CWF19L1	3
CAPN7	3
ZNF480	3
PLOD2	3
GPR34	3
CWC25	3
PLBD2	3
LRRC43	3
NUCKS1	3
SLC16A10	3
SREBF1	3
IL17RB	3
KEL	3
C1orf198	3
FAM98C	3
WDR54	3
EIF4A1	3
ZNF280B	3
RHOQ	3
ERLEC1	3
NAP1L1	3
FLOT2	3
EPN1	3
ZNF655	3
NUTM2G	3
SEMA4C	3
SEPTIN5	3
DEK	3
GTF2A1	3
ANO1	3
CSF3	3
TAF6	3
OR51B5	3
CELA1	3
ANXA3	3
KCNA7	3
CD177	3
ARID3C	3
RNF135	3
TIPIN	3
EIF4B	3
KRT85	3
LYSMD3	3
SATL1	3
RBM15B	3
CDH13	3
PDE3B	3
TAF1A	3
ATP13A2	3
COMMD4	3
KIF22	3
POGK	3
FOXB2	3
HECTD3	3
TENT4B	3
ERCC1	3
SHC1	3
PLCXD1	3
RNF217	3
ADGRG5	3
APEX1	3
PAK1	3
SERPINF1	3
CCDC68	3
KAT2A	3
ZNF773	3
IL2RB	3
TRAF1	3
CLCNKA	3
PTPA	3
MGME1	3
SYNE4	3
AOC2	3
ADH5	3
GABPB2	3
EMB	3
BICD1	3
CFAP57	3
CES1	3
GPR139	3
PTPN9	3
MRPL40	3
ZNF287	3
FAF2	3
ZNF8	3
TRAM1L1	3
THSD1	3
OR2AE1	3
CARS2	3
DUS4L-BCAP29	3
SURF6	3
NMUR1	3
EYA2	3
MIF4GD	3
TTC13	3
ADCK2	3
AEBP2	3
TOR1A	3
TFPI2	3
FSCB	3
FAM234B	3
EIF2B4	3
TSPAN16	3
MINK1	3
IFNA13	3
TEX26	3
TTC25	3
GJA8	3
PLIN5	3
CCR2	3
GLIS3	3
DAGLA	3
NEPRO	3
FH	3
BUB1B	3
ATMIN	3
HUS1B	3
NR1D2	3
SNAI3	3
ME2	3
LGALS12	3
PLS1	3
PAF1	3
BMP2	3
CAMKV	3
CYP2U1	3
OR2T34	3
TXNIP	3
AP002512.3	3
KCNC1	3
ANOS1	3
TBC1D19	3
METTL5	3
NTAQ1	3
IKZF5	3
DELE1	3
TGFB3	3
TUBE1	3
PSG7	3
ATXN3L	3
KRT27	3
OR51G2	3
FZD7	3
DHRS9	3
FBXO43	3
SLC27A4	3
CDC16	3
PSMA8	3
ANGEL1	3
SENP2	3
ADGRB2	3
DOK2	3
ZNF277	3
TXLNG	3
MLC1	3
PRF1	3
IRF6	3
MKX	3
SREBF2	3
DNTTIP1	3
TMOD1	3
RGL1	3
ZFYVE1	3
CYP4Z1	3
ELAPOR1	3
USP43	3
DUSP21	3
EZH2	3
DNAJB5	3
RETREG1	3
ANO3	3
HDAC3	3
KCNK7	3
ZNF607	3
CDC40	3
NR4A3	3
TNK2	3
CEMIP2	3
TRDC	3
FAM120B	3
ATP2A2	3
RNF2	3
TRIP4	3
LGALS4	3
PPFIBP2	3
CD5	3
GCK	3
ZNF232	3
CCDC189	3
GRIN3B	3
PLPP1	3
CEP19	3
PDE1B	3
ARHGEF35	3
CKAP4	3
SSX2IP	3
OR10A6	3
ABCA2	3
ELOVL3	3
PEX7	3
HOXB3	3
RHOXF2B	3
EIF3D	3
FKTN	3
UBE2D2	3
OR10A2	3
TMEM200C	3
OR4D11	3
MFSD4A	3
SLC12A3	3
SLC25A53	3
TRIM43	3
CEACAM5	3
ETNPPL	3
OCLN	3
PINX1	3
DDX59	3
HOXA2	3
COBL	3
PCDH7	3
LAPTM4B	3
ACOT9	3
LRRTM2	3
ETFB	3
CCT4	3
SOS1	3
ITFG1	3
EYA3	3
ANKS4B	3
RNF157	3
HK3	3
HNRNPM	3
AP3B2	3
PIP5K1C	3
RNF13	3
TRIM36	3
ENOSF1	3
ZNF121	3
MAGEH1	3
HDDC2	3
USP16	3
CHRNB3	3
THTPA	3
DYNC1LI1	3
SAMSN1	3
KIAA0753	3
AREL1	3
OR4C12	3
MSLN	3
SLC9A4	3
TTLL1	3
WNT5B	3
DPYS	3
TFEC	3
WDR48	3
NCDN	3
NCAPH2	3
MNS1	3
ARMC12	3
GPSM1	3
CNP	3
RBM12B	3
PLSCR2	3
ARMC8	3
KRT82	3
NFE2L2	3
CDK7	3
RNF115	3
CCDC42	3
DKKL1	3
OR5AC2	3
GALK2	3
MNT	3
REPS2	3
DMP1	3
SHQ1	3
CPB2	3
PPWD1	3
CSF2RA	3
M1AP	3
IGLV5-48	3
MFN2	3
METTL2A	3
AASDHPPT	3
RWDD2A	3
DEFB125	3
NPBWR2	3
MON1B	3
NAA35	3
RAB11FIP4	3
RLBP1	3
STK17A	3
ZNF468	3
FAM83C	3
LILRB2	3
PNPLA6	3
OR2M2	3
PICALM	3
GET4	3
NDUFV1	3
ELN	3
ST3GAL1	3
PDCD10	3
BUB3	3
SCD5	3
KRTAP24-1	3
KLRK1	3
CPEB3	3
SLC37A4	3
PRRT3	3
SARDH	3
SETD4	3
STRN3	3
GATM	3
DHX58	3
TXNDC2	3
ADAM28	3
ZNF682	3
GAS2L2	3
UBA5	3
AADACL2	3
GAS2	3
NOTUM	3
JMY	3
SCRN3	3
SLC10A1	3
RPP40	3
SHC2	3
RPL26	3
UNKL	3
METAP1	3
KCNJ10	3
CIBAR1	3
NBR1	3
PLBD1	3
ONECUT1	3
PAX6	3
ZDHHC9	3
SHLD1	3
TRIM26	3
AC244197.3	3
RBM10	3
DBN1	3
TUBA1B	3
CCDC9B	3
KRTAP1-1	3
CXCR4	3
UQCR10	3
OR9Q1	3
ZNF484	3
NELFB	3
DSTYK	3
PPOX	3
GOLGA2	3
LRRC8D	3
TOM1	3
PIGA	3
ANP32E	3
TKTL1	3
TSG101	3
OR5K1	3
RNLS	3
CLDN6	3
ZNF234	3
ITGB1	3
RHOBTB1	3
LACTB2	3
GRIA2	3
EHBP1L1	3
AHSA1	3
ZMYM1	3
TRMT5	3
CCDC151	3
TNFAIP6	3
C1orf94	3
COP1	3
NSMAF	3
IGHV3-74	3
SLCO4A1	3
NOSTRIN	3
POLR1B	3
DTX1	3
PRCC	3
SLC1A2	3
PLPPR5	3
FCSK	3
PODXL2	3
OR4D6	3
OR10J5	3
LMBRD2	3
C15orf39	3
SVOP	3
APCDD1	3
GRN	3
CNDP2	3
TPSD1	3
C8B	3
HRH1	3
DUSP29	3
PIGZ	3
BSCL2	3
ZNF562	3
ZBTB22	3
RDH11	3
C4orf51	3
THOP1	3
CEBPZ	3
SIPA1	3
ORM2	3
PAGR1	3
SLC35A2	3
GPR50	3
FBXW2	3
SLC16A4	3
OLFM2	3
COL11A2	3
PCTP	3
GTF2E1	3
AP2B1	3
ATP5F1C	3
RAB13	3
SLC17A5	3
GCNT4	3
MRPL48	3
DFFA	3
TPST2	3
ZNF345	3
USP38	3
OR8G1	3
TLR1	3
RANBP3	3
TICAM1	3
CLCN1	3
MORF4L1	3
SPATA17	3
WTIP	3
TRIM59	3
SLC5A5	3
ZNF597	3
PPA1	3
CYLC2	3
KLK14	3
FAM167A	3
ALS2	3
GAN	3
ATCAY	3
LY6G6F-LY6G6D	3
ATP6V0D2	3
SH3BP5	3
GK5	3
BOP1	3
RXFP4	3
AZIN1	3
MBD3	3
RABGGTA	3
MAP3K11	3
ZBTB43	3
PSEN2	3
WNT4	3
CHCHD3	3
CDS2	3
PCYT1A	3
MRPS12	3
CEP44	3
DYNC2I1	3
HPN	3
SF3B3	3
MPP5	3
GPHN	3
PNLIP	3
GZMA	3
NUF2	3
UNC119B	3
RUNDC1	3
KCMF1	3
ST6GALNAC3	3
REXO1	3
C2orf49	3
EAPP	3
VARS2	3
LVRN	3
GPR108	3
NPIPB15	3
ZBTB18	3
ACKR4	3
SYT5	3
NSUN6	3
OGFOD1	3
ZC3H18	3
CLDN10	3
ONECUT2	3
CDK10	3
ALKBH1	3
MAP2K6	3
ACOX1	3
APOBEC3B	3
DGKA	3
NEFL	3
OR10H2	3
GDPGP1	3
HEATR3	3
CREB3L4	3
DNAJC1	3
TAAR9	3
CCDC186	3
ZP2	3
POLH	3
ZNF777	3
METTL2B	3
UROC1	3
F7	3
MAML1	3
CARD8	3
ALDOC	3
KCNA6	3
ACAP1	3
B4GALNT1	3
EMC9	3
POU5F1	3
BAHD1	3
SMYD5	3
DLL4	3
SFPQ	3
TRIL	3
UBLCP1	3
SLC13A2	3
ARRDC4	3
ESR2	3
TBX4	3
ADORA2A	3
ODF2L	3
DIS3L2	3
STKLD1	3
OR2K2	3
GSK3A	3
FZD2	3
KLHDC7A	3
PPARD	3
PAH	3
PRDM15	3
SQSTM1	3
GFRA3	3
MBP	3
PSG2	3
CCSER1	3
ACTL6B	3
TMC4	3
GATA2	3
WRNIP1	3
XRCC1	3
CACNG2	3
TFCP2L1	3
SH2D3A	3
TAF1C	3
FADS1	3
CHEK1	3
OR52D1	3
NTM	3
VASH1	3
GPR52	3
SLC39A1	3
ADRB2	3
CD86	3
IFNA17	3
ATP6V1C1	3
NDC1	3
ASB15	3
OR5A2	3
CHIT1	3
APOL5	3
COLEC11	3
CLIP4	3
CEP20	3
CCT8	3
LRIT3	3
PCGF2	3
NDUFS3	3
GPR6	3
AC004922.1	3
RALYL	3
RUSC1	3
PRPF40B	3
EDEM2	3
GLB1L	3
ADAM20	3
SLC29A3	3
ACADL	3
PLEKHB2	3
PQBP1	3
APOL1	3
TBC1D9B	3
DYDC1	3
HMGB2	3
SLC9A6	3
MMP10	3
PPME1	3
BTNL3	3
HELLS	3
PLEKHG7	3
CAPN10	3
KRT78	3
AGTR2	3
MAP3K2	3
PHF1	3
BRD4	3
B3GNT5	3
DECR1	3
ZNF460	3
MIER2	3
PLRG1	3
RPS6KA1	3
TLR9	3
KIAA1191	3
NMNAT1	3
KRT24	3
SULT1A2	3
ADRA2B	3
AC013477.1	3
BHMT2	3
KCNA10	3
NPHP3	3
TAS1R1	3
HTR3A	3
IRAG2	3
ZNF324	3
ARNTL	3
CRLF3	3
CCNA1	3
GINS3	3
STK25	3
ANKRD36B	3
CAPN9	3
OR5T2	3
ANXA10	3
MED4	3
CD83	3
TACR1	3
GSS	3
IL22RA1	3
XAGE5	3
WASF3	3
TEX35	3
CHST11	3
JARID2	3
EBF3	3
UPF3A	3
ZBTB7C	3
NDST4	3
PRDM8	3
TSC22D2	3
ZNF71	3
OR7C1	3
SYTL4	3
PACRG	3
STAMBP	3
CALHM2	3
IL1RL1	3
PTPN11	3
LIN28B	3
CATSPER2	3
LENEP	3
IVD	3
PROM2	3
TMCO4	3
SHARPIN	3
CDC20	3
TIMM8A	3
IFNA7	3
DMAC2	3
ALG9	3
H3-4	3
SAV1	3
ERICH6	3
SPOPL	3
SLC35F4	3
ATP6V1D	3
OR5H15	3
TDO2	3
NR2F1	3
OR10A3	3
AGPS	3
DDHD1	3
ELOVL6	3
SLC39A14	3
PAPLN	3
ORC3	3
CEP83	3
CDK18	3
C1orf116	3
SNX1	3
TFG	3
PCSK7	3
PGBD1	3
SNX32	3
C12orf4	3
RPP30	3
SERPINA7	3
P2RY4	3
MSX2	3
ICA1	3
TCN2	3
SLC52A2	3
E2F7	3
WDR82	3
GNA11	3
SLF1	3
CARD17	3
MICAL1	3
CDK6	3
ARSG	3
ALDH16A1	3
ABT1	3
HNRNPF	3
RSPH3	3
MIB2	3
PNMA5	3
IFNL1	3
ARHGAP4	3
RDH5	3
HID1	3
GJB4	3
FAM83G	3
PRKAB1	3
SAT1	3
KCNJ1	3
ERLIN2	3
AMIGO2	3
FUNDC1	3
AKTIP	3
VGLL3	3
NFIA	3
TEX2	3
ANKRD45	3
NBPF26	3
SSR2	3
CLVS1	3
ABRAXAS2	3
KERA	3
SLC5A11	3
SEC23IP	3
WASF2	3
OR5T3	3
TOX3	3
MOGAT3	3
PDCD1	3
SYVN1	3
MSRB3	3
OR56A4	3
VEZT	3
MYBPH	3
SLC18B1	3
GPR3	3
BPIFB4	3
NR2C1	3
GNB5	3
GRAMD2B	3
MAP7D2	3
DTX3L	3
MCCC1	3
CPNE3	3
PRPSAP2	3
P4HA3	3
APPL2	3
PAGE1	3
SLC51B	3
AGXT2	3
UMOD	3
ZBTB44	3
TFAP2C	3
GXYLT1	3
IVL	3
LRMDA	3
SART1	3
RFPL2	3
PRIMPOL	3
LACC1	3
FARS2	3
GDPD4	3
LPAR6	3
RP2	3
RORB	3
GZMH	3
CAMK2G	3
RNF139	3
OR4D9	3
DKK3	3
TMEM150C	3
FRMD1	3
NCBP1	3
EGLN1	3
PHLDA1	3
ZNF385B	3
RTL8A	3
SETD3	3
TPH1	3
FAM162A	3
EVA1C	3
FUCA2	3
PEX6	3
HEYL	3
PRCP	3
PACSIN3	3
TTC26	3
GPR171	3
STIM1	3
XCR1	3
RNF41	3
FBXL17	3
BCLAF1	3
KRT84	3
DPM1	3
KLHL14	3
CRELD1	3
MMP8	3
MOGS	3
GLYCTK	3
FIG4	3
DPPA2	3
TSEN2	3
CBLN4	3
GRAMD1C	3
KCNS2	3
PAK4	3
CD226	3
EIF3K	3
SGCE	3
GAS2L3	3
GLT8D2	3
HLA-G	3
OR6C3	3
CYP7A1	3
ZNF333	3
RGS8	3
SYS1	3
B3GALT5	3
ARRDC3	3
ALDH3B1	3
STRN4	3
MPRIP	3
OPN4	3
NGLY1	3
SLC4A9	3
ENOX2	3
SORBS3	3
PPID	3
DCAF8	3
SEPTIN7	3
INTS14	3
CEP55	3
SMPD1	3
ZNF284	3
PAPSS2	3
HAUS4	3
BCL11A	3
TRUB1	3
C12orf56	3
TMEM63C	3
RAB3GAP1	3
PI4K2B	3
DCAF12	3
GATAD2B	3
CLEC10A	3
NF2	3
SNAPC3	3
GAB1	3
DPPA3	3
AACS	3
MRGPRX3	3
POLB	3
SLC13A5	3
ADAMTS10	3
FGF23	3
C1orf43	3
P2RX3	3
SCAP	3
RGS17	3
TUBAL3	3
FN3K	3
KCNS3	3
UFSP2	3
OR1J1	3
SERTAD3	3
HLA-F	3
PTCRA	3
STX6	3
NUP42	3
CTDP1	3
SRMS	3
CYP3A43	3
IFNA21	3
CHKB	3
UBAP1	3
GNAI1	3
OR2B11	3
VPS26C	3
GABRE	3
CSAG1	3
HHAT	3
CLYBL	3
COG7	3
FAM81A	3
KDM4B	3
NDC80	3
SERPINF2	3
ZNF530	3
FAM155B	3
GIMAP1	3
ZMIZ2	3
STX17	3
OR2D3	3
CDC20B	3
OR10H5	3
CAPZA2	3
GCFC2	3
COA6	3
DUS2	3
EVC	3
RTN1	3
FAM227B	3
ZPR1	3
SLC2A4RG	3
GSTCD	3
SIX1	3
PLXNB3	3
AGPAT3	3
CASKIN1	3
SCNN1A	3
OR5B12	3
ALDH3A2	3
LRRC8E	3
ZBTB1	3
LEXM	3
POFUT1	3
SLAMF6	3
BMP6	3
SPP1	3
ANKEF1	3
CENPL	3
OLFM4	3
CWC27	3
TAF6L	3
SULT1E1	3
DPY19L3	3
DACT1	3
LCK	3
TRIM35	3
CA10	3
SIGLEC5	3
BCAS3	3
KLHDC3	3
PHACTR3	3
CDC123	3
TSTD2	3
SEMA7A	3
HLA-E	3
CHCHD6	3
SLC17A3	3
SCD	3
GSTA5	3
QSOX2	3
RNF8	3
ATP8A2	3
RPE65	3
TIGIT	3
MFAP3L	3
MARCO	3
DCUN1D1	3
SNW1	3
ACO1	3
IFIT5	3
OR5M11	3
PTGFRN	3
TAS2R3	3
SP2	3
LUM	3
BRD3	3
ABHD6	3
USP19	3
SKA3	3
SCN2B	3
GGA3	3
SSX3	3
NTSR2	3
MBNL1	3
ACKR3	3
GOLM2	3
RNF113B	3
CPN2	3
WIF1	3
PNLIPRP2	3
NIPAL4	3
PDLIM3	3
CAPS2	3
ZNF181	3
PSMD11	3
CYP8B1	3
ZNF93	3
OR4F15	3
HSPA9	3
KRT32	3
GIT2	3
MOB1B	3
CCDC91	3
TRIM5	3
KAT2B	3
SLC1A3	3
NXPH1	3
NPSR1	3
VPS11	3
HNRNPA1	3
KANSL1L	3
ARSF	3
ZNF768	3
SYNJ2	3
HAUS8	3
FOXC1	3
PAX3	3
ACSF3	3
PIH1D1	3
METTL27	3
ARHGAP9	3
KCTD19	3
SNRNP35	3
LRRC49	3
ZNF563	3
CDON	3
ZNF10	3
BCAS2	3
GOLGA5	3
RPL13A	3
OR2T33	3
FUT5	3
AMZ2	3
SGPL1	3
ADD1	3
MEF2D	3
BLVRA	3
GPR162	3
OR11H6	3
PRDX5	3
WDFY2	3
NEFM	3
CCER1	3
ADAM2	3
SEMA4B	3
COX15	3
GET1-SH3BGR	3
BEND5	3
ATP6V0A2	3
GDAP2	3
PDSS2	3
SPTLC3	3
BOLL	3
TVP23A	3
CCN1	3
OR52K1	3
TSC22D3	3
CCDC47	3
PLD4	3
PARP3	3
SEMA3E	3
LILRA2	3
SYN3	3
IL22RA2	3
CCDC34	3
DRGX	3
ZDHHC20	3
PPP1R3C	3
TNFRSF1A	3
ZNF419	3
PRORP	3
CTH	3
DEAF1	3
LIG1	3
KCNK3	3
EXOC8	3
C7orf26	3
OR52M1	3
PTBP2	3
BCL2L1	3
TMX1	3
NDUFAB1	3
ZBTB9	3
FURIN	3
ZNF225	3
TIMM21	3
PRSS36	3
C1orf87	3
SLC18A1	3
SCN3B	3
TGM4	3
OR52A5	3
CFAP221	3
FAM83F	3
ATP1B1	3
FNDC7	3
HIP1R	3
PRKAG3	3
DVL3	3
ANP32B	3
INHBA	3
OSBPL5	3
SERPINB12	3
ZSCAN22	3
STX4	3
TCF25	3
OR13C2	3
LRFN1	3
SHANK3	3
RIC3	3
CNMD	3
CHRNB4	3
PRAMEF7	3
COX20	3
DLGAP5	3
POMP	3
HCAR2	3
SLC25A14	3
LRRN4	3
INAVA	3
OR7A10	3
CCL23	3
SNRPN	3
SBSPON	3
LEMD2	3
EDA	3
TMEM171	3
HPS6	3
CTPS1	3
TRAP1	3
WAPL	3
ACSL5	3
ARMH3	3
JMJD6	3
KCTD10	3
LRRC40	3
POM121L12	3
LMO7	3
H2BC9	3
FAM237A	3
GJD2	3
AC100868.1	3
UGT2A1	3
CDK14	3
SLC30A4	3
ABCD1	3
OR1A1	3
MAS1	3
WDPCP	3
LEO1	3
SLC22A4	3
OPALIN	3
TRBV5-1	3
RAB40AL	3
FZD4	3
NACA2	3
FCAR	3
UBN1	3
CCDC24	3
IFNAR1	3
PSMA3	3
OR6C70	3
SLC6A18	3
TLK1	3
CCNB1IP1	3
SCARA3	3
GREM2	3
SLC30A6	3
MPI	3
TCERG1L	3
KLK2	3
C3orf38	3
ZSCAN9	3
CPA2	3
VAPB	3
FEZ1	3
NPVF	3
TTPA	3
SRP68	3
AJAP1	3
OSBPL7	3
LNX2	3
PDE9A	3
PRPF38A	3
LSM14B	3
ESCO1	3
ANKRD52	3
CYP1A2	3
KHSRP	3
CNR1	3
IMMP1L	3
UBE2Z	3
PPP1R17	3
SLC25A20	3
UQCRC1	3
SINHCAF	2
UBE3D	2
LIPF	2
PANX2	2
PIM3	2
BFAR	2
DAP	2
CPSF7	2
CD58	2
MAPK8IP2	2
DZIP1	2
AKAP10	2
PAX9	2
IFIT3	2
SLC6A12	2
HAX1	2
OR7G3	2
MBNL2	2
NTSR1	2
STK19	2
TRIM17	2
SPOCD1	2
KCNE2	2
H2BC13	2
TMEM273	2
HPDL	2
SCAMP1	2
ANKRD46	2
SUDS3	2
AQP7	2
NHLH1	2
PRG2	2
PDE8B	2
ZNF414	2
MAP1LC3B2	2
MNAT1	2
NDRG1	2
ADCY4	2
RAPSN	2
TNFAIP2	2
SPSB3	2
SPN	2
DEFB112	2
PKIG	2
SRFBP1	2
KRTAP10-2	2
RHPN2	2
GGT7	2
COQ3	2
TPI1	2
CAPN15	2
TNNT2	2
TLCD3A	2
GAPT	2
FABP1	2
FMOD	2
MS4A7	2
CNIH3	2
DDIT4L	2
JTB	2
CTSZ	2
MKNK2	2
LYRM4	2
PNRC1	2
CA6	2
DGAT1	2
DVL1	2
PON3	2
OR52N4	2
GCC1	2
TPPP	2
BAIAP2	2
STARD5	2
CLECL1	2
ASB4	2
RANGAP1	2
WDR45	2
TULP2	2
UGT1A8	2
PLAC1	2
BTBD9	2
RALB	2
ZFP90	2
CEACAM8	2
RNASE7	2
TPM2	2
NEK3	2
IFNA10	2
PPM1L	2
FEN1	2
TECRL	2
TTC5	2
FAM8A1	2
IL2RG	2
RNF216	2
SLC39A9	2
TSR2	2
TOR1AIP2	2
FDCSP	2
SLC35F5	2
LIPC	2
PDSS1	2
C12orf45	2
VN1R4	2
ARMC1	2
CALN1	2
TAS2R19	2
ZFPM1	2
WHRN	2
IFNA6	2
IGKV1D-42	2
WDFY1	2
NT5C3A	2
PTP4A2	2
ARFRP1	2
RNASEH2B	2
COQ10B	2
BEX2	2
RECQL4	2
LIPT1	2
GCAT	2
AQP12A	2
ZNF107	2
ZNF628	2
TADA2B	2
KRT10	2
TTI2	2
AVPR1A	2
DYRK4	2
NFU1	2
FOXR2	2
INTS11	2
CIAO1	2
SLC10A4	2
PLAAT1	2
MAGEA3	2
SRA1	2
PRND	2
HDAC11	2
OR4X1	2
RNF144A	2
RPL19	2
GIT1	2
TIAL1	2
ACKR1	2
OR13D1	2
PRTFDC1	2
TPRX1	2
MS4A8	2
PDAP1	2
ST3GAL4	2
H1-3	2
SYNJ1	2
RCOR3	2
RAB43	2
SEC14L1	2
SLC35C2	2
KRTAP21-1	2
PDZK1	2
ZBTB48	2
IHH	2
CCNI2	2
CHST4	2
IFNG	2
NDP	2
CYP2F1	2
IFNAR2	2
NXPH2	2
CYP2C18	2
MKKS	2
MBNL3	2
ATXN7L3	2
SUGT1	2
C16orf87	2
SKP2	2
CALM2	2
CTSE	2
IGLV1-40	2
KRT31	2
RAB24	2
KXD1	2
TNFSF14	2
COPS6	2
ZNF599	2
RPS4X	2
CEACAM21	2
UGCG	2
VWA2	2
DNAJB1	2
RFNG	2
TNNT3	2
RTKN	2
IRF1	2
ZNF430	2
TGIF2LX	2
ZNF467	2
C1orf54	2
LRRC1	2
HGH1	2
DEDD	2
HOXD3	2
GRK5	2
HLA-DMB	2
CSRP1	2
OR56A1	2
MRAP	2
BMERB1	2
CCDC159	2
KDM8	2
WDSUB1	2
AMER2	2
TESC	2
BCL3	2
SPNS2	2
GNS	2
MFSD1	2
EDN3	2
TMED4	2
ADTRP	2
BECN1	2
TCF23	2
DNAJB8	2
AFAP1	2
ALDOB	2
PLA2G15	2
B3GNT9	2
IGSF5	2
BLOC1S5	2
STX16	2
FUT6	2
REEP1	2
PSMD7	2
ADGRA1	2
PIM2	2
KRTAP9-2	2
CCHCR1	2
HMBOX1	2
AKR1A1	2
CTSB	2
NUB1	2
FAM78A	2
GHITM	2
DTL	2
TMEM64	2
GJA9	2
KBTBD7	2
HSPA12B	2
NAGA	2
FBXO15	2
ADIPOR2	2
VWA5A	2
ACTR1B	2
SAMD12	2
DRD3	2
RNF38	2
UBE2J2	2
BRSK1	2
NUP85	2
PLA2G4E	2
TRAV3	2
TNNC2	2
C4BPB	2
SLC25A6	2
SSC4D	2
IZUMO1R	2
TSPAN11	2
SAMD8	2
PLA2G3	2
ZNF280D	2
CERK	2
ENDOV	2
NOC2L	2
POTEM	2
NARS1	2
APOBEC1	2
OR2A14	2
SH2B3	2
SYNGR4	2
TUBB4A	2
DLD	2
MTRF1	2
CCL13	2
MGRN1	2
OR5M8	2
SEPTIN2	2
CDR1	2
SKA1	2
RMND5B	2
GCDH	2
PIPOX	2
C2orf50	2
FAM168B	2
CTDSP1	2
PLCD4	2
FAHD2B	2
QPCTL	2
CD274	2
DBR1	2
PDPK1	2
PLEKHH3	2
ARHGDIB	2
RALBP1	2
NAA60	2
MZF1	2
MRPL51	2
EOLA1	2
TGIF2	2
HMOX1	2
ANKRD20A1	2
IMMP2L	2
AC126283.2	2
PLPP7	2
TRAV2	2
SUGCT	2
MICOS13	2
PSMA5	2
IGHV1OR21-1	2
KCNK1	2
NAB1	2
ZYG11B	2
CFHR1	2
PVALB	2
TBC1D10C	2
SLC12A4	2
KHDRBS2	2
STATH	2
GJB5	2
ZNF182	2
SUCLG2	2
MYBBP1A	2
PRSS38	2
PHOSPHO2	2
SLC24A2	2
GGCT	2
ZSCAN5B	2
CELF5	2
RHD	2
RPRD1B	2
C9orf50	2
SERPINI2	2
ZNF575	2
ANKRD10	2
OR6C74	2
MTUS1	2
C10orf53	2
GNRH1	2
EEF1A2	2
TUBA8	2
STK32A	2
SETD1A	2
TANK	2
NOM1	2
OR10G7	2
CCDC92	2
PDHA1	2
RCC1L	2
PDK2	2
GSTK1	2
RAB4B	2
ACOT4	2
SERPIND1	2
CYP2A6	2
ORMDL1	2
IGKV3-7	2
SPNS3	2
TRIM71	2
GDF15	2
TBPL2	2
ZNF30	2
H2AC4	2
CDKL2	2
AFM	2
UBE2R2	2
CCDC65	2
C19orf12	2
SMR3B	2
CLEC12A	2
C12orf66	2
ADD3	2
IGFBP5	2
TMEM100	2
KLHL26	2
OR10S1	2
ODAM	2
